title,author,subject,additional_subjects,first_publish_year,cover_id,cover_url,edition_count,ratings_average,ratings_count,key
The mystery of Edwin Drood,"Charles Dickens, Samuel Luke Fildes, Charles Bernard-Derosne, TC, John Cuming Walters",Fiction,"Missing persons, Triangles (Interpersonal relations), Fiction, Choral conductors, Separation (Psychology)",1870,8243336,https://covers.openlibrary.org/b/id/8243336-L.jpg,598,,0,/works/OL8763148W
Jo's Boys,"Louisa May Alcott, Success Oceo",Fiction,"Fiction, Family life, Boarding schools, Schools, Classic Literature",1886,13166184,https://covers.openlibrary.org/b/id/13166184-L.jpg,597,,0,/works/OL26668762W
Eight cousins,Louisa May Alcott,Fiction,"Fiction, Cousins, Orphans, Juvenile fiction, Family life",1874,8143360,https://covers.openlibrary.org/b/id/8143360-L.jpg,596,,0,/works/OL17846238W
The Iron Heel,Jack London,Fiction,"Revolutions, fiction, Oligarchy, fiction, Utopias,  fiction, Revolutionaries, fiction, Dysyopias, fiction",1907,8243314,https://covers.openlibrary.org/b/id/8243314-L.jpg,594,,0,/works/OL74502W
The Lost Princess of Oz,L. Frank Baum,Fiction,"Fantasy, Juvenile literature, Children's stories, Classic Literature, Fiction",1917,854819,https://covers.openlibrary.org/b/id/854819-L.jpg,591,,0,/works/OL18411W
The Scarlet Pimpernel,"Emmuska Orczy, Baroness Orczy",Fiction,"Classic Literature, Adventure and adventurers, Open Library Staff Picks, Juvenile fiction, British",1900,479102,https://covers.openlibrary.org/b/id/479102-L.jpg,591,,0,/works/OL1253285W
His Last Bow [8 stories],Arthur Conan Doyle,Fiction,"short stories, Detective and mystery fiction, Fiction, Mystery fiction, Historical fiction",1917,8243267,https://covers.openlibrary.org/b/id/8243267-L.jpg,583,,0,/works/OL262452W
Sonnets,William Shakespeare,Fiction,"English Sonnets, History and criticism, Bibliography, Translations into Yiddish, Problems, exercises",1609,8222090,https://covers.openlibrary.org/b/id/8222090-L.jpg,579,,0,/works/OL362706W
The Story of the Amulet,Edith Nesbit,Fiction,"Roman pour la jeunesse, Litterature fantastique, Classic Literature, Fiction, Juvenile Literature",1905,13241470,https://covers.openlibrary.org/b/id/13241470-L.jpg,578,,0,/works/OL407476W
Carmilla,Sheridan Le Fanu,Fiction,"English Fantasy fiction, Fantasy fiction, English, Fiction, Lesbians, Vampires",1871,973851,https://covers.openlibrary.org/b/id/973851-L.jpg,571,,0,/works/OL2895536W
Moll Flanders,Daniel Defoe,Fiction,"Fiction, Social life and customs, Criminals, English Picaresque literature, English Adventure stories",1722,12997559,https://covers.openlibrary.org/b/id/12997559-L.jpg,565,,0,/works/OL45139W
Flatland,Edwin Abbott Abbott,Fiction,"Fourth dimension, Fiction, general, Open Library Staff Picks, Denkbeeldige landen, Film and video adaptations",1884,10069547,https://covers.openlibrary.org/b/id/10069547-L.jpg,565,,0,/works/OL118388W
The Turn of the Screw,"Henry James, Mxumu Mxama, Henry James",Fiction,"Governesses, fiction, Children, fiction, Fiction, ghost, Fiction, fantasy, London (England), fiction",1898,181493,https://covers.openlibrary.org/b/id/181493-L.jpg,564,,0,/works/OL276386W
The Invisible Man,H. G. Wells,Fiction,"Ciencia-ficción, Classic Literature, Fiction, Mentally ill, Science Fiction & Fantasy",0,6419199,https://covers.openlibrary.org/b/id/6419199-L.jpg,563,,0,/works/OL52266W
The Complete Life and Adventures of Santa Claus,L. Frank Baum,Fiction,"Fantasy, Fiction, Juvenile Fiction, Science Fiction & Fantasy, Classic Literature",1902,1979059,https://covers.openlibrary.org/b/id/1979059-L.jpg,560,,0,/works/OL262358W
The Tenant of Wildfell Hall,Anne Brontë,Fiction,"Fiction, Married women, Landlord and tenant, Alcoholics, Social life and customs",1847,1023552,https://covers.openlibrary.org/b/id/1023552-L.jpg,558,,0,/works/OL260101W
Ab urbe condita,Titus Livius,Fiction,"Antiquities, Bibliography, Biography, Campaigns, Crossing of the Alps, 218 B.C.",1481,6657951,https://covers.openlibrary.org/b/id/6657951-L.jpg,558,,0,/works/OL1261147W
La chartreuse de Parme,Stendhal,Fiction,"Young men, Fiction, Social life and customs, Italy, fiction, Fiction, general",1800,104382,https://covers.openlibrary.org/b/id/104382-L.jpg,554,,0,/works/OL733285W
Women in Love,D. H. Lawrence,Fiction,"Romance, Classic Literature, Male friendship, Open Library Staff Picks, Fiction",1877,13140934,https://covers.openlibrary.org/b/id/13140934-L.jpg,553,,0,/works/OL81294W
Heart of Darkness,Joseph Conrad,Fiction,"Fiction, Romance, Degeneration, Literature, Description and travel",1899,12307847,https://covers.openlibrary.org/b/id/12307847-L.jpg,552,,0,/works/OL38663W
Pollyanna,"Eleanor Hodgman Porter, Porter, Neil Reed, Lee Giles",Fiction,"Aunts, Cheerfulness, Classic Literature, Conduct of life, Family",1912,902113,https://covers.openlibrary.org/b/id/902113-L.jpg,552,,0,/works/OL2775807W
Also sprach Zarathustra,Friedrich Nietzsche,Fiction,"Classic Literature, Fiction, Filosofie, Filosofía, German Philosophy",1883,1017466,https://covers.openlibrary.org/b/id/1017466-L.jpg,550,,0,/works/OL98130W
Robinson Crusoe,Daniel Defoe,Fiction,"Robinson Cusoe, Imaginary Voyages, Fiction in Spanish, Toy and movable books, Pirates in fiction",1719,8783768,https://covers.openlibrary.org/b/id/8783768-L.jpg,549,,0,/works/OL45310W
The Return of Sherlock Holmes,Arthur Conan Doyle,Fiction,"air guns, Americans, anise, anonymity, attempted murder",1903,9246467,https://covers.openlibrary.org/b/id/9246467-L.jpg,545,,0,/works/OL262477W
Alice's Adventures in Wonderland / Through the Looking Glass,Lewis Carroll,Fiction,"adventure and adventurers, adventure and adventurers, fiction, adventure stories, adventure travel, animals",1889,8595966,https://covers.openlibrary.org/b/id/8595966-L.jpg,542,,0,/works/OL151411W
King Henry VIII,William Shakespeare,Fiction,"Drama, Kings and rulers, History, English drama, Fiction",1670,7897086,https://covers.openlibrary.org/b/id/7897086-L.jpg,538,,0,/works/OL361246W
The Pickwick Papers,Charles Dickens,Fiction,"Fiction, Men, Societies and clubs, Male friendship, Trials (Breach of promise)",1800,13130696,https://covers.openlibrary.org/b/id/13130696-L.jpg,538,,0,/works/OL8763776W
The Jungle Book,Rudyard Kipling,Fiction,"Jungles, Fiction, Juvenile fiction, Animals, Romans, nouvelles, etc. pour la jeunesse",1893,3344204,https://covers.openlibrary.org/b/id/3344204-L.jpg,538,,0,/works/OL19870W
Shirley,Charlotte Brontë,Fiction,"England, fiction, British and irish fiction (fictional works by one author), Fiction, historical, general, Napoleonic wars, 1800-1815, fiction, Fiction, historical",1800,11024634,https://covers.openlibrary.org/b/id/11024634-L.jpg,536,,0,/works/OL1095397W
The Road to Oz,L. Frank Baum,Fiction,"Fairy tales, Juvenile Fiction, Fiction, Oz (Imaginary place), Fantasy",1909,8243922,https://covers.openlibrary.org/b/id/8243922-L.jpg,533,,0,/works/OL262390W
The Riddle of the Sands,Erskine Childers,Fiction,"Great britain, fiction, Fiction, action & adventure, Fiction, thrillers, espionage, Fiction, alternative history, Fiction, sea stories",1903,2293974,https://covers.openlibrary.org/b/id/2293974-L.jpg,531,,0,/works/OL23797W
Memoirs of Sherlock Holmes [11 stories],Arthur Conan Doyle,Fiction,"Crime & Mystery, catalepsy, amyl nitrate, suicide by hanging, broughams",1893,9246429,https://covers.openlibrary.org/b/id/9246429-L.jpg,530,,0,/works/OL262463W
The Sea Fairies,L. Frank Baum,Fiction,"Children's stories, Juvenile fiction, Classic Literature, Fiction, Children's fiction",1911,1814237,https://covers.openlibrary.org/b/id/1814237-L.jpg,528,,0,/works/OL262384W
Les Misérables,Victor Hugo,Fiction,"Poor, Fiction, Readers, Fiction, historical, France, fiction",1862,12721865,https://covers.openlibrary.org/b/id/12721865-L.jpg,524,,0,/works/OL1063588W
To the Lighthouse,Virginia Woolf,Fiction,"Fiction, Married people, Death, Mothers, Summer resorts",1927,8231846,https://covers.openlibrary.org/b/id/8231846-L.jpg,521,,0,/works/OL39396W
The Club of Queer Trades,Gilbert Keith Chesterton,Fiction,"English Detective and mystery stories, Classic Literature, Fiction, Mystery fiction, British and irish fiction (fictional works by one author)",1900,8242288,https://covers.openlibrary.org/b/id/8242288-L.jpg,521,,0,/works/OL76325W
"Villette, a novel",Charlotte Brontë,Fiction,"Fiction, Women teachers, Separation (Psychology), British, British and irish fiction (fictional works by one author)",1853,5737854,https://covers.openlibrary.org/b/id/5737854-L.jpg,518,,0,/works/OL1095403W
Little men,"Louisa May Alcott, Reed",Fiction,"Louisa May Alcott, Children, Children's, Kid's, Juvenile",1885,8043576,https://covers.openlibrary.org/b/id/8043576-L.jpg,517,,0,/works/OL17761452W
Baum's American Fairy Tales,L. Frank Baum,Fiction,"Children's stories, American, Juvenile Fiction, Fiction, Fantasy, Fairy tales",1901,709869,https://covers.openlibrary.org/b/id/709869-L.jpg,514,,0,/works/OL262341W
Lady Chatterley's Lover,D. H. Lawrence,Fiction,"Sexual behavior, Married women, Adultery, Nobility, Fiction",1900,12983362,https://covers.openlibrary.org/b/id/12983362-L.jpg,514,,0,/works/OL81180W
The deerslayer,James Fenimore Cooper,Fiction,"United States in fiction, Male friendship, Hunters, Scouts and scouting in fiction, Fiction",1841,8237593,https://covers.openlibrary.org/b/id/8237593-L.jpg,504,,0,/works/OL77950W
The Scarecrow of Oz,L. Frank Baum,Fiction,"Classic Literature, Fantasy, Fiction, Fairy tales, Children's fiction",1915,431586,https://covers.openlibrary.org/b/id/431586-L.jpg,503,,0,/works/OL262352W
She,H. Rider Haggard,Fiction,"Fiction in English, Adventure and adventurers, Reincarnation, Fiction inEnglish, Allan Quatermain (Fictitious character)",1886,295537,https://covers.openlibrary.org/b/id/295537-L.jpg,499,,0,/works/OL17453W
This Side of Paradise,F. Scott Fitzgerald,Fiction,"Fiction, Romance, Historical"", Young men, fiction, World War, 1914-1918",1920,8243609,https://covers.openlibrary.org/b/id/8243609-L.jpg,495,,0,/works/OL468488W
The Magic of Oz,L. Frank Baum,Fiction,"Fantasy, Juvenile fiction, Wizard of Oz (Fictitious character), Dorothy Gale (Fictitious character), Fiction",1919,5071176,https://covers.openlibrary.org/b/id/5071176-L.jpg,494,,0,/works/OL262380W
Metamorphoses,Ovid,Fiction,"Poetry, Classical Mythology, Metamorphosis, Mythology, Latin Fables",1479,7212118,https://covers.openlibrary.org/b/id/7212118-L.jpg,491,,0,/works/OL15292640W
Tik-Tok of Oz,L. Frank Baum,Fiction,"Fairy tales, Fantasy fiction, Juvenile fiction, Fiction, Oz (Imaginary place)",1914,8243277,https://covers.openlibrary.org/b/id/8243277-L.jpg,490,,0,/works/OL18414W
Rinkitink in Oz,L. Frank Baum,Fiction,"Classic Literature, Fantasy, Fantasy fiction, Fiction, Juvenile Fiction",1916,765814,https://covers.openlibrary.org/b/id/765814-L.jpg,488,,0,/works/OL262376W
The Princess and Curdie,George MacDonald,Fiction,"Fairy tales, Princesses, Fiction, Fiction, general, Princesses, fiction",1832,14357835,https://covers.openlibrary.org/b/id/14357835-L.jpg,487,,0,/works/OL15448W
Lilith,George MacDonald,Fiction,"Fiction, romance, fantasy, Fiction, general, Non-Classifiable, Nonfiction - General, General & Literary Fiction",1895,14364546,https://covers.openlibrary.org/b/id/14364546-L.jpg,480,,0,/works/OL15437W
The Enchanted Castle,Edith Nesbit,Fiction,"Fiction, Fantasy, Magic, Rings, Friendship",1907,6644514,https://covers.openlibrary.org/b/id/6644514-L.jpg,478,,0,/works/OL99541W
Mrs. Dalloway,Virginia Woolf,Fiction,"Fiction, Married women, Married women in fiction, Regret, Suicide victims in fiction",1925,6397580,https://covers.openlibrary.org/b/id/6397580-L.jpg,476,,0,/works/OL39349W
Cranford,Elizabeth Cleghorn Gaskell,Fiction,"Fiction, Older women, Villages, Sisters, Female friendship",1853,5188445,https://covers.openlibrary.org/b/id/5188445-L.jpg,473,,0,/works/OL1103093W
The Coral Island,"Robert Michael Ballantyne, Ralph Crane, Pradip Das, George Dalziel, Edward Dalziel",Fiction,"Fiction, Adventure and adventurers, Shipwrecks, Juvenile fiction, Survival",1858,8242206,https://covers.openlibrary.org/b/id/8242206-L.jpg,473,,0,/works/OL2319934W
The Beautiful and Damned,F. Scott Fitzgerald,Fiction,"Fiction, Inheritance and succession, fiction, Married people, fiction, Family life, fiction, Socialites, fiction",1922,7152019,https://covers.openlibrary.org/b/id/7152019-L.jpg,473,,0,/works/OL468362W
Phantastes,George MacDonald,Fiction,"Fairy tales, Scottish Fantasy fiction, Fiction, romance, fantasy, Fiction, science fiction, general, Fiction, fantasy, general",1850,14358814,https://covers.openlibrary.org/b/id/14358814-L.jpg,472,,0,/works/OL15450W
A history of New York,Washington Irving,Fiction,"Dutch Americans, Social life and customs, Literature, Fiction, City and town life",1800,1991009,https://covers.openlibrary.org/b/id/1991009-L.jpg,472,,0,/works/OL63871W
L’étranger,Albert Camus,Fiction,"Philosophical Novels, Murder, Fiction, Medicine in Literature, French",1942,13151269,https://covers.openlibrary.org/b/id/13151269-L.jpg,467,,0,/works/OL1230613W
As You Like It,William Shakespeare,Fiction,"Drama, Fathers and daughters, Exiles, Juvenile drama, Stage history",1734,7338874,https://covers.openlibrary.org/b/id/7338874-L.jpg,467,,0,/works/OL362698W
The Wisdom of Father Brown,Gilbert Keith Chesterton,Fiction,"Fiction, Father Brown (Fictitious character), English Detective and mystery stories, Clergy, Catholics",1913,2598178,https://covers.openlibrary.org/b/id/2598178-L.jpg,465,,0,/works/OL76483W
Voyage Out,Virginia Woolf,Fiction,"Man-woman relationships, fiction, Fiction, general, Young women, fiction, Young women -- Fiction, Love stories",1915,12621766,https://covers.openlibrary.org/b/id/12621766-L.jpg,465,,0,/works/OL27064817W
The White Company,Arthur Conan Doyle,Fiction,"Archers, British, Classic Literature, Fiction, Hundred Years' War, 1339-1453",1890,8244602,https://covers.openlibrary.org/b/id/8244602-L.jpg,463,,0,/works/OL262553W
The War of the Worlds,H. G. Wells,Fiction,"Imaginary wars and battles, Juvenile fiction, Space warfare, Science Fiction & Fantasy, Fiction",0,36314,https://covers.openlibrary.org/b/id/36314-L.jpg,462,,0,/works/OL52114W
The Tin Woodman of Oz,L. Frank Baum,Fiction,"Giants, Juvenile fiction, Fiction, Oz (Imaginary place), Fantasy",1918,755973,https://covers.openlibrary.org/b/id/755973-L.jpg,461,,0,/works/OL262381W
The  man who would be king,Rudyard Kipling,Fiction,"Fiction, Kings and rulers, British, Afghanistan, fiction, British and irish fiction (fictional works by one author)",1898,6021425,https://covers.openlibrary.org/b/id/6021425-L.jpg,460,,0,/works/OL20112W
The Hobbit,J.R.R. Tolkien,Fiction,"Arkenstone, Battle of Five Armies, invisibility, thrushes, eagles",1937,14627509,https://covers.openlibrary.org/b/id/14627509-L.jpg,460,,0,/works/OL27482W
The Alhambra,Washington Irving,Fiction,"Alhambra, Alhambra (Granada, España), Alhambra (Granada, Spain), Cuentos populares árabes, Fiction",1800,8237030,https://covers.openlibrary.org/b/id/8237030-L.jpg,459,,0,/works/OL63996W
Aeneis,Publius Vergilius Maro,Fiction,"Poetry, Aeneas (Legendary character), Latin Epic poetry, Translations into English, Legends",1710,6968564,https://covers.openlibrary.org/b/id/6968564-L.jpg,456,,0,/works/OL16280231W
Glinda of Oz,L. Frank Baum,Fiction,"Fiction, Fantasy, Children's stories, Classic Literature, Dorothy Gale (Fictitious character)",1920,758814,https://covers.openlibrary.org/b/id/758814-L.jpg,454,,0,/works/OL262391W
The Napoleon of Notting Hill,Gilbert Keith Chesterton,Fiction,"Fiction, Classic Literature, Science Fiction, Politics and government, English fiction",1904,6980094,https://covers.openlibrary.org/b/id/6980094-L.jpg,454,,0,/works/OL76473W
Orlando,"Virginia Woolf, Carmen Maria Machado",Fiction,"Nobility in fiction, Gender identity in fiction, Fiction, England in fiction, Transsexuals",1928,3240273,https://covers.openlibrary.org/b/id/3240273-L.jpg,452,,0,/works/OL39360W
La dame aux camélias [novel],Alexandre Dumas fils,Fiction,"Classic Literature, Fiction, Courtesans, Courtesans in fiction, German language",1848,14565226,https://covers.openlibrary.org/b/id/14565226-L.jpg,451,,0,/works/OL259509W
Confessions,Augustine of Hippo,Fiction,"Religious aspects of Truth, Christian saints, Christianity, Spiritual life, Religion & Spirituality",1482,9022521,https://covers.openlibrary.org/b/id/9022521-L.jpg,449,,0,/works/OL137872W
Flower Fables,Louisa May Alcott,Fiction,"Fairy tales, Fairies, Flowers, Literary collections, Poetry",1854,755980,https://covers.openlibrary.org/b/id/755980-L.jpg,448,,0,/works/OL30056W
